ID,Title,Publisher,Format,Subjects,,Length,Avergae of missing value
bcb68ff976f211eba836f06e0bc7d76e,Eltern,DPV Deutscher Pressevertrieb,magazine,Family & Parenting,,18,
bcf4c99c76f211eb9e64f06e0bc7d76e,Woman's Own,Future Publishing Ltd,magazine,Women's Lifestyle,,17,
bd33429876f211eb9e5ef06e0bc7d76e,50+ Decorating Ideas,Future Publishing Ltd,magazine,Home & Garden,,13,
bd6fe95576f211eba73bf06e0bc7d76e,Complete Guide to the Peak District,H BAUER PUBLISHING LIMITED,magazine,Cars & Motorcycles,,18,
bda92c3076f211ebbfacf06e0bc7d76e,"Patterns Volume 1, Celebration Edition ",Blue Star Press,magazine,Art & Architecture,,18,
bde5b3b376f211eb8a51f06e0bc7d76e,Classic Bike Guide,"Mortons Media Group, Ltd",magazine,Cars & Motorcycles,,18,
be20435876f211eb992bf06e0bc7d76e,Audio Esoterica,Future Publishing Ltd,magazine,Tech & Gaming,,13,
be59f89e76f211eb94aef06e0bc7d76e,Home Journal,Tatler Asia Limited,magazine,Home & Garden,,13,
be9b95d576f211ebb64ef06e0bc7d76e,VOGUE Wedding,Conde Nast Japan LLC,magazine,Women's Lifestyle,,17,
bed6f0fa76f211eb9451f06e0bc7d76e,Inside Out,Are Media Pty Limited,magazine,Home & Garden,,13,
bf24ea2e76f211ebaf5cf06e0bc7d76e,Mickey Parade GÇant,Disney Hachette Presse,magazine,Kids & Teens,,12,
bf665f8a76f211eb8065f06e0bc7d76e,Horse & Rider,Active Interest Media,magazine,Travel & Outdoor,,16,
bfb542ed76f211eb8930f06e0bc7d76e,CìtÇ Sud / Est / Ouest / Paris,Cote Maison SAS,magazine,Home & Garden,,13,
c013b72a76f211ebb599f06e0bc7d76e,Star Trek Magazine,Titan Publishing Group,magazine,"Movies, TV & Music",,18,
c086937076f211eb817df06e0bc7d76e,All About History Book of Vikings ,Future Publishing Ltd,magazine,Culture & Literature,,20,
c0cabda076f211eb90e5f06e0bc7d76e,Blue Mountains Life,Blue Mountains Life,magazine,Travel & Outdoor,,16,
c10be0bd76f211eb8b0af06e0bc7d76e,ELLE UK,Hearst Magazines UK,magazine,Fashion,,7,
c1859f2376f211ebb40cf06e0bc7d76e,Huisgenoot se 100 Beste Resepte: Sakpas,Media 24 Ltd,magazine,Food & Wine,,11,
c1d78f8a76f211ebaa1af06e0bc7d76e,Forbes Life,JSC AC Rus Media,magazine,Business & Finance,,18,
c222c97276f211ebaf8ef06e0bc7d76e,Men?s Fitness Weeknight Workouts,Dennis Publishing UK,magazine,Health & Fitness,,16,
c266ae6176f211ebb10df06e0bc7d76e,Growing Vegetables is Fun,Dennis Publishing UK,magazine,Home & Garden,,13,
c2a86e4376f211ebae78f06e0bc7d76e,India Today,Living Media India Limited,magazine,News & Politics,,15,
c2e9835976f211ebaa28f06e0bc7d76e,4x4 magazine,Editions Lariviere SAS,magazine,Cars & Motorcycles,,18,
c32a216776f211ebb152f06e0bc7d76e,Yachting Monthly,Future Publishing Ltd,magazine,Boating & Aviation,,18,
c366676476f211eb8441f06e0bc7d76e,The Independent Guide to the Apple iPhone 5C,Dennis Publishing UK,magazine,Tech & Gaming,,13,
c3dd8db676f211ebae7df06e0bc7d76e,Science et Vie Questions & RÇponses,Reworld Media Magazines,magazine,Science,,7,
c415dbc676f211ebb18ef06e0bc7d76e,Celebrate with Woman's World,Heinrich Bauer NA,magazine,Health & Fitness,,16,
c44f461476f211eb91e6f06e0bc7d76e,The Writer,"Madavor Media, LLC",magazine,Culture & Literature,,20,
c48989c276f211eba6fef06e0bc7d76e,Stamp Collector,Warners Group Publications Plc,magazine,Crafts,,6,
c4c951b976f211eb9f26f06e0bc7d76e,MÇxico Desconocido,Impresiones Aereas,magazine,Travel & Outdoor,,16,
c50aefea76f211ebbf84f06e0bc7d76e,Art & DÇcoration,CMI Publishing,magazine,Home & Garden,,13,
c543c4b176f211eb954cf06e0bc7d76e,Writing Magazine,Warners Group Publications Plc,magazine,Crafts,,6,
c57caef276f211eb8bd8f06e0bc7d76e,Soy Grupero,Grupo de Medios SA de C.V.,magazine,"Movies, TV & Music",,18,
c5ba060b76f211eb98eff06e0bc7d76e,Car Mechanics,Kelsey Publishing Group,magazine,Cars & Motorcycles,,18,
c6323dc576f211eb80ebf06e0bc7d76e,In Touch Weekly,"A360 Media, LLC",magazine,Celebrity & Gossip,,18,
c66eba3376f211eba81ef06e0bc7d76e,FHM US,FHM USA,magazine,Men's Lifestyle,,15,
c6b89ed576f211ebb4a3f06e0bc7d76e,Grand Designs Australia,Universal Wellbeing PTY Limited,magazine,Art & Architecture,,18,
c702e14076f211eb9a14f06e0bc7d76e,Design Anthology AU,Fifth Black Media Limited,magazine,Travel & Outdoor,,16,
c757c0f776f211ebbb6cf06e0bc7d76e,RC Car Action,Air Age Media,magazine,Cars & Motorcycles,,18,
c79f917c76f211ebbadef06e0bc7d76e,National Park Journal,"Pocket Outdoor Media, LLC",magazine,Travel & Outdoor,,16,
c7e021c676f211ebb8c0f06e0bc7d76e,Amateur Gardening,Future Publishing Ltd,magazine,Home & Garden,,13,
c826b98076f211ebab22f06e0bc7d76e,MacLife,falkemedia GmbH & Co. KG.,magazine,Tech & Gaming,,13,
c89b700e76f211eb9822f06e0bc7d76e,BirdWatching,"Madavor Media, LLC",magazine,Travel & Outdoor,,16,
c8de6f9f76f211eb8ff6f06e0bc7d76e,Boat International,Boat International Media,magazine,Boating & Aviation,,18,
c916967876f211eb94faf06e0bc7d76e,Fleurieu Living Magazine,Fleurieu Living Pty Ltd,magazine,Men's Lifestyle,,15,
c956fac376f211eb8c9ff06e0bc7d76e,Delicious UK,Eye to Eye Media,magazine,Food & Wine,,11,
c9d1b91b76f211eb9399f06e0bc7d76e,Weg! Ry & Sleep,Media 24 Ltd,magazine,Travel & Outdoor,,16,
ca0f470a76f211eb993ef06e0bc7d76e,PassageMaker,Active Interest Media,magazine,Boating & Aviation,,18,
ca8eec4a76f211eba9e5f06e0bc7d76e,The Cloud Computing Book ,Future Publishing Ltd,magazine,Tech & Gaming,,13,
cad2c50776f211ebb971f06e0bc7d76e,Techlife News,Ivan Castilho de Almeida,magazine,Tech & Gaming,,13,
cb09926076f211eb94d6f06e0bc7d76e,How It Works Book of Did You Know?,Future Publishing Ltd,magazine,Science,,7,
cb44bfbc76f211ebbe06f06e0bc7d76e,YOU Readers 100 Best Chicken Recipes,Media 24 Ltd,magazine,Food & Wine,,11,
cb82856176f211eb83ccf06e0bc7d76e,Dossier,Aller Media A/S,magazine,Men's Lifestyle,,15,
cbbdf8b376f211eb8bdef06e0bc7d76e,Amateur Gardening,Future Publishing Ltd,magazine,Home & Garden,,13,
cbf7cdcb76f211eb861ff06e0bc7d76e,CondÇ Nast Traveler. GUIA DE VINOS,"Ediciones Conde Nast, S.A.",magazine,Food & Wine,,11,
cc30c49b76f211eba06df06e0bc7d76e,World Soccer,Kelsey Publishing Group,magazine,Sports,,6,
cc69346f76f211eb9182f06e0bc7d76e,Art & DÇcoration,CMI Publishing,magazine,Home & Garden,,13,
ccd9f8ef76f211ebbfcaf06e0bc7d76e,Videogames Hardware Handbook Vol. 2,Future Publishing Ltd,magazine,Tech & Gaming,,13,
cd130a1a76f211eb809df06e0bc7d76e,Star Systäme,TVA Publications Inc.,magazine,Celebrity & Gossip,,18,
cd5431e876f211eb8925f06e0bc7d76e,Cyclist Australia,Citrus Media,magazine,Travel & Outdoor,,16,
cd9272ca76f211eba238f06e0bc7d76e,SALT WORLD,"EI-Publishing Co.,Ltd.",magazine,Hunting & Fishing,,17,
cdd7c87d76f211eb9c34f06e0bc7d76e,Road & Track,Hearst,magazine,Cars & Motorcycles,,18,
ce13ac4976f211eb9ee6f06e0bc7d76e,Ideas Crochet,Media 24 Ltd,magazine,none,,4,
ce4eb8c776f211eb99fef06e0bc7d76e,Home Cinema Choice,AV Tech Media Ltd,magazine,Tech & Gaming,,13,
ce8c2b0376f211ebb80df06e0bc7d76e,MINECRAFT SECRETS,Dennis Publishing UK,magazine,none,,4,
cec0b48b76f211eb9542f06e0bc7d76e,Saga Fit For Life ,Dennis Publishing UK,magazine,none,,4,
cefe59b076f211ebb73bf06e0bc7d76e,The Drones Book,Future Publishing Ltd,magazine,Tech & Gaming,,13,
cf393fc676f211eba49cf06e0bc7d76e,go! Namibia,Media 24 Ltd,magazine,Travel & Outdoor,,16,
cf7a5d3376f211eb9fa5f06e0bc7d76e,iPad for Beginners Revised Edition,Future Publishing Ltd,magazine,none,,4,
cfb84abc76f211eb8346f06e0bc7d76e,Fortean Times: Book of Strange Deaths ,Dennis Publishing UK,magazine,Science,,7,
cffe738c76f211eba648f06e0bc7d76e,Weight Self-Management,"Madavor Media, LLC",magazine,Health & Fitness,,16,
d03ee60676f211eb8526f06e0bc7d76e,Trail Run,Adventure Entertainment,magazine,Sports,,6,
d07d4ccb76f211eb9a52f06e0bc7d76e,Model Rail,H BAUER PUBLISHING LIMITED,magazine,Crafts,,6,
d0bf784676f211ebba71f06e0bc7d76e,The Ultimate Guide to Chromebooks,Dennis Publishing UK,magazine,none,,4,
d0ffcf2876f211eb8125f06e0bc7d76e,The Complete Guide to Mountain Lion,Future Publishing Ltd,magazine,Tech & Gaming,,13,
d13c91b476f211eba922f06e0bc7d76e,400 Calories or Less: Easy Italian,Hearst,magazine,Food & Wine,,11,
d179d8d476f211ebb17af06e0bc7d76e,GoodHomes India,Worldwide Media Private Limited,magazine,Home & Garden,,13,
d1b146be76f211eba44ff06e0bc7d76e,Fat Quarter Collection,Immediate Media Company London Limited,magazine,Crafts,,6,
d1f3589176f211eb9500f06e0bc7d76e,The Android Book Revised Edition,Future Publishing Ltd,magazine,Tech & Gaming,,13,
d242172476f211eba345f06e0bc7d76e,The Vintage Knitting Book,Future Publishing Ltd,magazine,none,,4,
d289c39f76f211eb8aeff06e0bc7d76e,men's uno HK,Acer Inc.,magazine,none,,4,
d2ced46c76f211eb985ff06e0bc7d76e,Ships Monthly,Kelsey Publishing Group,magazine,Boating & Aviation,,18,
d30b2f4276f211eb9db6f06e0bc7d76e,Art Nouveau Brids: A Stress Relieving Adult Coloring Book,Blue Star Press,magazine,Art & Architecture,,18,
d38a556e76f211eb81f1f06e0bc7d76e,Elle Russia,Hearst Shkulev Publishing,magazine,Fashion,,7,
d4015a9c76f211eb9cddf06e0bc7d76e,Samsung Galaxy Tab The Complete Manual,Future Publishing Ltd,magazine,none,,4,
d43b2edb76f211eb975df06e0bc7d76e,The Story of the Ancient World,Immediate Media Company London Limited,magazine,Culture & Literature,,20,
d479221c76f211ebb8f9f06e0bc7d76e,Sustainable & Water Wise Gardens,Universal Wellbeing PTY Limited,magazine,Home & Garden,,13,
d4ecf2da76f211eb871bf06e0bc7d76e,Huisgenoot Pasta Vir Aandete,Media 24 Ltd,magazine,Food & Wine,,11,
d529703976f211ebbad6f06e0bc7d76e,Colouring Book: Geometry and Symmetry,Nuclear Enterprises Pty Ltd,magazine,Art & Architecture,,18,
d56d2ff076f211ebadfbf06e0bc7d76e,Fitness 4 Kids,Dennis Publishing UK,magazine,Kids & Teens,,12,
d5aea60c76f211eb9a50f06e0bc7d76e,Racecar Engineering,Chelsea Magazine,magazine,Cars & Motorcycles,,18,
d5ed4c6276f211eb9e5af06e0bc7d76e,Cuisine et Vins de France,Marie Claire Album,magazine,Food & Wine,,11,
d62d797476f211eba56bf06e0bc7d76e,Car and Driver - Espa§a,"Hearst Magazines, S.L.",magazine,Cars & Motorcycles,,18,
d6886dc476f211eb869ff06e0bc7d76e,Modäle Magazine,Editions Lariviere SAS,magazine,Boating & Aviation,,18,
d6c7d9ed76f211ebbd13f06e0bc7d76e,MCN,H BAUER PUBLISHING LIMITED,magazine,Cars & Motorcycles,,18,
d7093dbd76f211eba5a2f06e0bc7d76e,Tatler Homes Singapore,Tatler Asia Limited,magazine,Home & Garden,,13,
d7418c0476f211ebb0caf06e0bc7d76e,RiDE,H BAUER PUBLISHING LIMITED,magazine,Cars & Motorcycles,,18,
d780326e76f211eb877ef06e0bc7d76e,Android Advisor,IDG Communications - UK,magazine,Tech & Gaming,,13,
d7c3cc3e76f211eb80a6f06e0bc7d76e,Prazeres da Mesa,Prazeres da Mesa-Sociedade Simples,magazine,Food & Wine,,11,
d8089d9c76f211eba96ef06e0bc7d76e,Le fana de l'aviation,Editions Lariviere SAS,magazine,Boating & Aviation,,18,
d84adaf476f211eb9f80f06e0bc7d76e,Computeractive,Dennis Publishing UK,magazine,Tech & Gaming,,13,
d884998a76f211ebb34af06e0bc7d76e,Business Punk,DPV Deutscher Pressevertrieb,magazine,Business & Finance,,18,
d8c325ce76f211ebbaeaf06e0bc7d76e,Science & Vie Junior,Reworld Media Magazines,magazine,Science,,7,
d905ead676f211eb9260f06e0bc7d76e,HWM Singapore,Singapore Press Holdings Limited,magazine,Tech & Gaming,,13,
d949f81b76f211ebbdbff06e0bc7d76e,Les VeillÇes des chaumiäres,Reworld Media Magazines,magazine,Culture & Literature,,20,
d984484876f211ebbd7ef06e0bc7d76e,FourFourTwo UK,Future Publishing Ltd,magazine,Sports,,6,
d9bd32f076f211ebac42f06e0bc7d76e,Top SantÇ,Reworld Media Magazines,magazine,Health & Fitness,,16,
d9fbea8176f211eb8cc3f06e0bc7d76e,Vanity Fair Italia,Edizioni CondÇ Nast S.p.A.,magazine,Women's Lifestyle,,17,
da4805dd76f211eba98ef06e0bc7d76e,Science & Vie,Reworld Media Magazines,magazine,Science,,7,
da86701876f211eba895f06e0bc7d76e,El Jueves,RBA Revistas S.L.,magazine,News & Politics,,15,
dac3028676f211ebb2d4f06e0bc7d76e,XXL Basketball,Acer Inc.,magazine,Health & Fitness,,16,
db08702676f211eb8412f06e0bc7d76e,Le Chasseur Franáais,Reworld Media Magazines,magazine,Hunting & Fishing,,17,
db5be68776f211eb8975f06e0bc7d76e,Classic Bike,H BAUER PUBLISHING LIMITED,magazine,Cars & Motorcycles,,18,
dba03c7f76f211eba1bbf06e0bc7d76e,Your Horse,Kelsey Publishing Group,magazine,Travel & Outdoor,,16,
dbdbad2a76f211eb914ff06e0bc7d76e,Homes & Antiques,Immediate Media Company London Limited,magazine,Home & Garden,,13,
dc1da89376f211eba075f06e0bc7d76e,What Hi-Fi?,Future Publishing Ltd,magazine,Tech & Gaming,,13,
dc68603176f211eb8edcf06e0bc7d76e,Tatler Homes Singapore,Tatler Asia Limited,magazine,Home & Garden,,13,
dcab647d76f211ebb3caf06e0bc7d76e,Soir mag,Rossel et Cie S.A.,magazine,News & Politics,,15,
dceebb7076f211eb97f3f06e0bc7d76e,SE og H?R,Aller Media A/S,magazine,Celebrity & Gossip,,18,
dd2ad72576f211eb92cff06e0bc7d76e,El Jueves,RBA Revistas S.L.,magazine,News & Politics,,15,
dd6ebdb676f211eb9584f06e0bc7d76e,Vanity Fair Italia,Edizioni CondÇ Nast S.p.A.,magazine,Women's Lifestyle,,17,
dda7a84e76f211eb9ebff06e0bc7d76e,Vanity Fair Espa§a,"Ediciones Conde Nast, S.A.",magazine,Women's Lifestyle,,17,
dde6812b76f211eb83ccf06e0bc7d76e,Octane,Dennis Publishing UK,magazine,Cars & Motorcycles,,18,
de277b9776f211eb8457f06e0bc7d76e,BIKE,H BAUER PUBLISHING LIMITED,magazine,Cars & Motorcycles,,18,
de6d7d2576f211eb9fc0f06e0bc7d76e,Beijing Review,Beijing Review,magazine,News & Politics,,15,
dea8edda76f211eba4aff06e0bc7d76e,Train like an Olympian,Dennis Publishing UK,magazine,none,,4,
deee8fcd76f211ebadabf06e0bc7d76e,CompÇtence Mac,Knowware Sarl,magazine,Tech & Gaming,,13,
df34136676f211ebab5df06e0bc7d76e,Indianapolis Monthly,"Emmis Publishing, LP",magazine,News & Politics,,15,
df7f411c76f211ebbafff06e0bc7d76e,France Dimanche,CMI Publishing,magazine,Celebrity & Gossip,,18,
dfba0ca076f211ebb98ef06e0bc7d76e,Yacht Russia,Ajax-Press Ltd,magazine,Boating & Aviation,,18,
e000ea0276f211ebb7d1f06e0bc7d76e,Classic Bike Guide,"Mortons Media Group, Ltd",magazine,Cars & Motorcycles,,18,
e03eb60576f211ebab49f06e0bc7d76e,Ljud & Bild,Publish Holding as,magazine,Tech & Gaming,,13,
e0bbc4c776f211eb8968f06e0bc7d76e,Mollie Makes Home,Immediate Media Company London Limited,magazine,Crafts,,6,
e0fee6fa76f211eb8570f06e0bc7d76e,Beijing Review,Beijing Review,magazine,News & Politics,,15,
e13f4b6a76f211eb828df06e0bc7d76e,Lapidary Journal Jewelry Artist,"Peak Media Properties, LLC",magazine,Crafts,,6,
e17db3d876f211eb9f05f06e0bc7d76e,Guitarist Presents Acoustic: Autumn,Future Publishing Ltd,magazine,"Movies, TV & Music",,18,
e1b65a2a76f211eb9a8bf06e0bc7d76e,AD Italia,Edizioni CondÇ Nast S.p.A.,magazine,Art & Architecture,,18,
e1ed6f6276f211ebaaecf06e0bc7d76e,Autosport,Autosport Media UK Ltd,magazine,Cars & Motorcycles,,18,
e22a2a5976f211eb9477f06e0bc7d76e,Saber Vivir,RBA Revistas S.L.,magazine,Health & Fitness,,16,
e265f4fb76f211eb9262f06e0bc7d76e,Ukulele For Beginners,Future Publishing Ltd,magazine,Music,,5,
e2a5549476f211eb9108f06e0bc7d76e,Knit&Spin,"Interweave Press, LLC - Magazine",magazine,Crafts,,6,
e2e5d22376f211eba52af06e0bc7d76e,Italia magazine,Anthem Publishing,magazine,Travel & Outdoor,,16,
e326270076f211eb9f83f06e0bc7d76e,NZ Hot Rod,Hot Rod Publishing Ltd,magazine,Cars & Motorcycles,,18,
e364753876f211eb9339f06e0bc7d76e,Esquire  Espa§a,"Hearst Magazines, S.L.",magazine,Men's Lifestyle,,15,
e39f60db76f211eb9401f06e0bc7d76e,BILLED-BLADET Royal,Aller Media A/S,magazine,Celebrity & Gossip,,18,
e3db572e76f211ebb9cff06e0bc7d76e,GQ Australia,News Life Media Pty Limited,magazine,Men's Lifestyle,,15,
e41998c776f211eb86bbf06e0bc7d76e,Le Mag Photo,Phoxdistri SAS,magazine,Photography,,11,
e454f46e76f211ebb129f06e0bc7d76e,Ferrovissime,LR Presse,magazine,Hobbies & Crafts,,16,
e4983e8676f211eba1b6f06e0bc7d76e,GQ South Africa,Content Nation Media (Pty) Ltd,magazine,Men's Lifestyle,,15,
e4d7cd1776f211ebb156f06e0bc7d76e,stern,DPV Deutscher Pressevertrieb,magazine,News & Politics,,15,
e519e16d76f211eb80bcf06e0bc7d76e,Gente,Hearst Magazines Italia spa,magazine,Celebrity & Gossip,,18,
e5544c7f76f211eba701f06e0bc7d76e,ELLE Italia,Hearst Magazines Italia spa,magazine,Fashion,,7,
e5912a8976f211ebb918f06e0bc7d76e,Cuisine A&D,MEDIALYD,magazine,Food & Wine,,11,
e5d4dcd976f211ebbaecf06e0bc7d76e,Model Airplane News,Air Age Media,magazine,Men's Lifestyle,,15,
e61ab74276f211eb915ef06e0bc7d76e,T3 Australia,Future Publishing Ltd,magazine,Tech & Gaming,,13,
e65e8a2876f211eb9cb2f06e0bc7d76e,Marie Claire Australia,Are Media Pty Limited,magazine,Fashion,,7,
e698b8ad76f211eb912ff06e0bc7d76e,Ultimate Gadget Guide 2011,Immediate Media Company London Limited,magazine,Tech & Gaming,,13,
e6da685176f211eb894ef06e0bc7d76e,Deals On Wheels Australia,Are Media Pty Limited,magazine,Cars & Motorcycles,,18,
e720805d76f211ebaa28f06e0bc7d76e,The Canon Guide to Landscape Photography ,Dennis Publishing UK,magazine,none,,4,
e75aa6e976f211eb9c6bf06e0bc7d76e,GEOlino,DPV Deutscher Pressevertrieb,magazine,Science,,7,
e79ea95976f211ebb63af06e0bc7d76e,NME Special Collectors? Magazine - Oasis,Future Publishing Ltd,magazine,"Movies, TV & Music",,18,
e7d8460b76f211eb899af06e0bc7d76e,Auto Express,Dennis Publishing UK,magazine,Cars & Motorcycles,,18,
e812b70476f211eb9b29f06e0bc7d76e,Mollie Makes Blogging,Immediate Media Company London Limited,magazine,none,,4,
e84bc82376f211eb993af06e0bc7d76e,Bird Watching ,H BAUER PUBLISHING LIMITED,magazine,Travel & Outdoor,,16,
e8832bf176f211eb9b11f06e0bc7d76e,Queensland Homes,Graphic Publishing,magazine,Home & Garden,,13,
e8bfbfc576f211eb80c0f06e0bc7d76e,Baking for Beginners ,Future Publishing Ltd,magazine,none,,4,
e8f994d876f211eba2f9f06e0bc7d76e,Algarab°a,Editorial Algarabia,magazine,Culture & Literature,,20,
e933695976f211eb9e68f06e0bc7d76e,Public,CMI Publishing,magazine,Celebrity & Gossip,,18,
e97c460976f211ebb4ebf06e0bc7d76e,Women's Fitness Sculpt A Lean and Strong Body,Dennis Publishing UK,magazine,Health & Fitness,,16,
e9b8844176f211eb829cf06e0bc7d76e,Harper's Bazaar India,Living Media India Limited,magazine,Fashion,,7,
e9f8b2d076f211eba490f06e0bc7d76e,Grazia LationamÇrica,Menta Comunicaci¢n Y Medios S.A. De C.V.,magazine,Fashion,,7,
ea32aea376f211eb9feff06e0bc7d76e,France Dimanche,CMI Publishing,magazine,Celebrity & Gossip,,18,
ea70c8d176f211eba691f06e0bc7d76e,Auto Plus Occasion,Societe EMAS,magazine,Cars & Motorcycles,,18,
eaf600dd76f211ebbd5cf06e0bc7d76e,Simply Woman & Home,Future Publishing Ltd,magazine,Women's Lifestyle,,17,
eb3827e476f211eb9b9ff06e0bc7d76e,go Kruger,Media 24 Ltd,magazine,none,,4,
ebb8f5ac76f211eb8b29f06e0bc7d76e,Cosmopolitan Body Special 2,Hearst Magazines UK,magazine,Women's Lifestyle,,17,
ebf71eb376f211ebbc8ef06e0bc7d76e,CAR,RamsayMedia (PTY) Ltd,magazine,Cars & Motorcycles,,18,
ec33b12976f211eb9f64f06e0bc7d76e,Old Cars Weekly,Active Interest Media,magazine,Cars & Motorcycles,,18,
ec7209ff76f211eb814af06e0bc7d76e,Petersen's Bowhunting,"KSE Sportsman Media, Inc.",magazine,Hunting & Fishing,,17,
ecb7f16176f211eba5d0f06e0bc7d76e,Harper?s Bazaar Espa§a,"Hearst Magazines, S.L.",magazine,Fashion,,7,
ecf4af1476f211eba636f06e0bc7d76e,AD Italia,Edizioni CondÇ Nast S.p.A.,magazine,Art & Architecture,,18,
ed3779f776f211eb9da0f06e0bc7d76e,NME Originals - Folk,Future Publishing Ltd,magazine,"Movies, TV & Music",,18,
ed825f3a76f211eb993bf06e0bc7d76e,History of War,Future Publishing Ltd,magazine,Culture & Literature,,20,
edbf256f76f211eb9908f06e0bc7d76e,Men's Journal,"A360 Media, LLC",magazine,Men's Lifestyle,,15,
ee038e2b76f211eb8cf6f06e0bc7d76e,Deer & Deer Hunting,Media 360 LLC,magazine,Hunting & Fishing,,17,
ee48dd4476f211eb9573f06e0bc7d76e,MacBook Air The Complete Manual,Future Publishing Ltd,magazine,none,,4,
ee8b472d76f211ebb04cf06e0bc7d76e,Dwell,Dwell,magazine,Art & Architecture,,18,
eecb55d476f211eb9cbff06e0bc7d76e,Excel For Beginners,Future Publishing Ltd,magazine,none,,4,
ef0b7e1376f211ebb01ef06e0bc7d76e,IGNITE Wrestling Magazine,IGNITE Wrestling,magazine,Sports,,6,
ef48822c76f211ebb607f06e0bc7d76e,You South Africa,Media 24 Ltd,magazine,Celebrity & Gossip,,18,
ef84432676f211eb8461f06e0bc7d76e,Motorsport News,Kelsey Publishing Group,magazine,Cars & Motorcycles,,18,
efc93a9a76f211ebbe61f06e0bc7d76e,History Of War Annual,Future Publishing Ltd,magazine,Culture & Literature,,20,
f00a736376f211ebbf55f06e0bc7d76e,Entrepreneur Especial,Impresiones Aereas,magazine,News & Politics,,15,
f048af2f76f211ebaeb8f06e0bc7d76e,Outdoor Design,Universal Wellbeing PTY Limited,magazine,Home & Garden,,13,
f089afed76f211eba407f06e0bc7d76e,Harper's Bazaar India,Living Media India Limited,magazine,Fashion,,7,
f0c3e92b76f211eba605f06e0bc7d76e,AudioTechnology,Alchemedia Publishing Pty Ltd,magazine,"Movies, TV & Music",,18,
f10227f776f211ebbb1df06e0bc7d76e,Le Point,SEBDO,magazine,News & Politics,,15,
f142f77076f211eb98d3f06e0bc7d76e,Psychologies,Kelsey Publishing Group,magazine,Women's Lifestyle,,17,
f183f94076f211ebb398f06e0bc7d76e,Mother & Baby India,Next Gen Publishing Limited,magazine,Family & Parenting,,18,
f1c01a1f76f211eb8c58f06e0bc7d76e,American Fitness,"Pocket Outdoor Media, LLC",magazine,Health & Fitness,,16,
f1fc152b76f211eb9b0ef06e0bc7d76e,Baumeister,Georg D.W. Callwey GmbH & Co. KG,magazine,Art & Architecture,,18,
f2459c6d76f211eb8e89f06e0bc7d76e,Vogue Australia,News Life Media Pty Limited,magazine,Fashion,,7,
f27f9de176f211eb802af06e0bc7d76e,The Week Junior,Dennis Publishing UK,magazine,Kids & Teens,,12,
f2b776c576f211ebb635f06e0bc7d76e,New Zealand Woman?s Weekly,Are Media Pty Limited,magazine,Celebrity & Gossip,,18,
f30066c976f211eb8e62f06e0bc7d76e,Style At Home,TVA Publications Inc.,magazine,Home & Garden,,13,
f337ca2e76f211eb8ce0f06e0bc7d76e,GT Porsche,Kelsey Publishing Group,magazine,Cars & Motorcycles,,18,
f377461a76f211eb84c5f06e0bc7d76e,Boating NZ,Boating New Zealand Limited,magazine,Boating & Aviation,,18,
f3b1b54b76f211ebb6d5f06e0bc7d76e,Hemmets Veckotidning,Aller Media AB,magazine,Food & Wine,,11,
f3f32fdc76f211eb92f2f06e0bc7d76e,Proceso,Comunicaci¢n e Informaci¢n S.A. de C.V.,magazine,News & Politics,,15,
f432552976f211eba446f06e0bc7d76e,≠Hola! Mexico,Hola S.L.,magazine,Celebrity & Gossip,,18,
f46bcd4176f211eb9816f06e0bc7d76e,Forbes MÇxico,Media Business Generators SA de CV,magazine,Business & Finance,,18,
f4a8616d76f211eb814cf06e0bc7d76e,Open Magazine,Open Media Network Pvt Ltd,magazine,News & Politics,,15,
f4e71fff76f211ebb2c5f06e0bc7d76e,GP Racing UK,Autosport Media UK Ltd,magazine,Cars & Motorcycles,,18,
f525f87e76f211eba6f1f06e0bc7d76e,Tatler Shangliu,Tatler Asia Limited,magazine,Fashion,,7,
f560817876f211eba60ff06e0bc7d76e,that's life!,Are Media Pty Limited,magazine,Celebrity & Gossip,,18,
f59cf48a76f211eb9639f06e0bc7d76e,Nous Deux,Reworld Media Magazines,magazine,Women's Lifestyle,,17,
f5d430e076f211ebb143f06e0bc7d76e,CompÇtence Mac HS,Knowware Sarl,magazine,none,,4,
f60ad19776f211ebbd32f06e0bc7d76e,Trains,Kalmbach Publishing Co. - Magazines,magazine,Cars & Motorcycles,,18,
f6440a1576f211ebb610f06e0bc7d76e,MoneyWeek,Dennis Publishing UK,magazine,News & Politics,,15,
f6c0ef9276f211eb8a49f06e0bc7d76e,TÇlÇ 7 Jours,Hachette Filipacchi Associes,magazine,"Movies, TV & Music",,18,
f6f7902276f211eba75cf06e0bc7d76e,Teen Black Girl's Magazine,Black Girl's Magazine,magazine,Kids & Teens,,12,
f733ae8076f211eb9a86f06e0bc7d76e,Gentlemen Drive,OVC D-Sign SL,magazine,Luxury,,6,
f775997a76f211eba9dff06e0bc7d76e,Yachting Monthly,Future Publishing Ltd,magazine,Boating & Aviation,,18,
f7b69a6d76f211eb8b52f06e0bc7d76e,Historia y Vida Especial,"Prisma Publicaciones 2002, S.L.",magazine,Culture & Literature,,20,
f7f8fe5476f211eb9cc6f06e0bc7d76e,iGamer,Future Publishing Ltd,magazine,none,,4,
f836bf1876f211ebb0c4f06e0bc7d76e,Wild,Adventure Entertainment,magazine,Travel & Outdoor,,16,
